cast_id,timeS,prdM,tv290C,c0S/m,flECO-AFL,flECO-AFL1,CStarAt0,par/sat/log,sbeox0V,sbeox0Mm/L,sal00,sigma-é00,sbox0Mm/Kg,depSM,potemp090C,nbin,flag,utc_time,suna_nitrate,suna_match_gap_s
P45_06_CTD_03,510.375,8.497,28.8217,5.759736,0.0404,15.0,0.101,826.86,2.4749,180.488,35.3412,22.3805,177.134,8.449,28.8196,4,0.0,2026-04-16 11:24:42.375000+00:00,,5.793
P45_06_CTD_03,513.5,7.211,28.8969,5.766822,0.022,6.6667,0.099,807.71,2.472,180.577,35.3348,22.3504,176.79,7.171,28.8952,3,0.0,2026-04-16 11:24:45.500000+00:00,,2.668
P45_06_CTD_03,514.375,6.162,28.9369,5.771357,0.0367,40.0,0.094,947.51,2.4701,180.778,35.3367,22.3386,176.228,6.128,28.9354,4,0.0,2026-04-16 11:24:46.375000+00:00,-0.6309519113033373,1.793
P45_06_CTD_03,516.375,5.675,29.0319,5.78094,0.0183,-100.0,0.0978,1055.0,2.4737,179.995,35.3327,22.3036,176.855,5.643,29.0305,4,0.0,2026-04-16 11:24:48.375000+00:00,-0.46034793361327736,0.207
P45_06_CTD_03,517.375,4.582,29.0676,5.784918,0.0183,-195.0,0.0944,995.74,2.4763,179.629,35.334,22.2927,176.696,4.557,29.0665,4,0.0,2026-04-16 11:24:49.375000+00:00,-0.5103379356128774,1.207
P45_06_CTD_03,518.375,3.911,29.1052,5.788604,0.0074,-42.5,0.093,1282.2,2.4764,180.118,35.3318,22.2783,176.336,3.89,29.1042,4,0.0,2026-04-16 11:24:50.375000+00:00,,2.207
P45_06_CTD_03,519.375,3.693,29.1404,5.792504,0.0183,1142.5,0.0949,1019.2,2.4733,179.806,35.3326,22.2671,175.889,3.673,29.1395,4,0.0,2026-04-16 11:24:51.375000+00:00,,3.207
P45_06_CTD_03,520.375,3.125,29.1646,5.795209,0.0092,-47.5,0.0882,1274.7,2.4716,179.164,35.3335,22.2596,175.882,3.108,29.1639,4,0.0,2026-04-16 11:24:52.375000+00:00,,4.207
P45_06_CTD_03,521.125,2.865,29.1951,5.798371,0.0183,-255.0,0.0824,1260.6,2.4737,179.839,35.3329,22.2488,176.178,2.849,29.1944,2,0.0,2026-04-16 11:24:53.125000+00:00,,4.957
P45_06_CTD_03,525.25,2.441,29.2546,5.805687,0.0196,6.6667,0.0806,1142.5,2.4795,179.292,35.3393,22.2336,176.467,2.427,29.254,3,0.0,2026-04-16 11:24:57.250000+00:00,,2.9204
P45_06_CTD_03,532.375,2.191,29.3434,5.814546,-0.0055,87.5,0.0817,1481.2,2.4768,179.82,35.3346,22.2002,175.733,2.179,29.3429,4,0.0,2026-04-16 11:25:04.375000+00:00,,4.2046
P45_06_CTD_03,538.125,1.925,29.3753,5.818252,0.011,140.0,0.0806,1667.8,2.4752,179.418,35.3366,22.191,175.708,1.914,29.3747,2,0.0,2026-04-16 11:25:10.125000+00:00,,2.0334
P45_06_CTD_03,570.5,1.43,29.4795,5.82977,0.0049,60.0,0.0804,1227.8,2.3988,179.61,35.3389,22.1573,160.555,1.422,29.4792,3,0.0,2026-04-16 11:25:42.500000+00:00,-0.971454183694751,0.0548
P45_06_CTD_03,571.375,1.078,29.4866,5.830439,0.0037,42.5,0.0805,2044.9,2.2949,179.46,35.3384,22.1546,154.411,1.072,29.4863,4,0.0,2026-04-16 11:25:43.375000+00:00,-1.3140156482587566,0.143
P45_06_CTD_03,572.375,0.811,29.4898,5.830655,0.0184,-162.5,0.0809,1643.6,2.3052,179.434,35.3375,22.1528,163.561,0.806,29.4896,4,0.0,2026-04-16 11:25:44.375000+00:00,-1.1198399132010441,0.205
P45_06_CTD_03,573.375,0.513,29.5004,5.832008,0.0312,-135.0,0.4892,1882.6,2.3707,179.011,35.3391,22.1504,168.539,0.51,29.5003,4,0.0,2026-04-16 11:25:45.375000+00:00,-0.7371871660760823,0.2886
P45_06_CTD_03,574.25,0.201,29.5025,5.832056,0.1444,-526.6667,1.6959,1940.1,2.3818,178.736,35.338,22.1488,167.782,0.2,29.5025,3,0.0,2026-04-16 11:25:46.250000+00:00,-0.9191836152220385,0.472
P45_06_CTD_03,588.125,0.011,29.5063,5.832201,-0.4738,12495.0,0.9182,2006.2,2.0702,154.762,35.3363,22.1462,137.116,0.011,29.5063,2,0.0,2026-04-16 11:26:00.125000+00:00,-1.204122296888889,0.3706
