cast_id,timeS,prdM,tv290C,c0S/m,flECO-AFL,flECO-AFL1,CStarAt0,par/sat/log,sbeox0V,sbeox0Mm/L,sal00,sigma-é00,sbox0Mm/Kg,depSM,potemp090C,nbin,flag,utc_time,suna_nitrate,suna_match_gap_s
P45_06_CTD_05,1112.375,72.126,18.3762,4.722,0.0716,122.5,0.0567,0.11812,1.4329,103.357,35.7742,25.7745,100.288,71.713,18.3636,4,0.0,2026-04-16 17:33:17.375000+00:00,11.597186404232804,0.434199999
P45_06_CTD_05,1114.375,72.603,18.368,4.721263,0.0716,185.0,0.0558,0.11814,1.4334,102.874,35.7749,25.7771,100.307,72.188,18.3553,4,0.0,2026-04-16 17:33:19.375000+00:00,12.050714766222223,0.5146
P45_06_CTD_05,1119.375,72.832,18.3557,4.719881,0.0882,225.0,0.0558,0.11819,1.4331,103.0,35.7738,25.7794,100.443,72.415,18.343,2,0.0,2026-04-16 17:33:24.375000+00:00,11.738116398173517,0.1722
P45_06_CTD_05,1127.625,73.044,18.355,4.719816,0.0588,100.0,0.0577,0.11813,1.4324,103.084,35.7737,25.7795,100.281,72.626,18.3423,2,0.0,2026-04-16 17:33:32.625000+00:00,12.440633306074075,0.0954
P45_06_CTD_05,1128.375,73.55,18.3456,4.71897,0.0772,150.0,0.0571,0.11819,1.4322,102.98,35.7746,25.7825,100.263,73.13,18.3328,4,0.0,2026-04-16 17:33:33.375000+00:00,12.195901350046537,0.4038
P45_06_CTD_05,1129.375,73.9,18.3379,4.71824,0.0808,115.0,0.0573,0.11813,1.4321,102.885,35.7749,25.7847,100.278,73.477,18.325,4,0.0,2026-04-16 17:33:34.375000+00:00,12.347909094163555,0.454999999
P45_06_CTD_05,1130.25,73.582,18.3374,4.718201,0.0735,173.3333,0.0554,0.1181,1.4324,102.574,35.7751,25.785,100.328,73.161,18.3246,3,0.0,2026-04-16 17:33:35.250000+00:00,12.532777784230452,0.420000001
P45_06_CTD_05,1134.375,73.259,18.3435,4.718759,0.0735,197.5,0.0562,0.11814,1.434,102.84,35.7747,25.7831,100.442,72.84,18.3307,4,0.0,2026-04-16 17:33:39.375000+00:00,12.817278887377173,0.2718
P45_06_CTD_05,1135.375,72.788,18.3516,4.719514,0.0936,162.5,0.0567,0.11815,1.434,102.851,35.7742,25.7807,100.442,72.372,18.3389,4,0.0,2026-04-16 17:33:40.375000+00:00,12.440555541436513,0.2134
P45_06_CTD_05,1136.375,72.094,18.3684,4.721147,0.0863,225.0,0.0564,0.1182,1.4341,102.851,35.7738,25.7761,100.503,71.682,18.3558,4,0.0,2026-04-16 17:33:41.375000+00:00,12.20344405563016,0.1658
P45_06_CTD_05,1137.375,70.89,18.3812,4.72236,0.1028,177.5,0.0579,0.11809,1.4353,102.862,35.7734,25.7726,100.708,70.485,18.3688,4,0.0,2026-04-16 17:33:42.375000+00:00,12.624806611732314,0.0822
P45_06_CTD_05,1138.375,70.084,18.3844,4.722499,0.1065,220.0,0.057,0.11839,1.4367,103.074,35.7721,25.7708,100.88,69.684,18.3721,4,0.0,2026-04-16 17:33:43.375000+00:00,12.803127875799088,0.0274
P45_06_CTD_05,1139.375,69.513,18.3867,4.722747,0.0753,180.0,0.0568,0.11895,1.4383,103.011,35.7724,25.7704,101.112,69.117,18.3746,4,0.0,2026-04-16 17:33:44.375000+00:00,12.917283126940639,0.023799999
P45_06_CTD_05,1140.375,68.76,18.3868,4.722684,0.1065,205.0,0.0565,0.12373,1.4407,102.886,35.772,25.77,101.418,68.368,18.3748,4,0.0,2026-04-16 17:33:45.375000+00:00,12.187849856,0.1038
P45_06_CTD_05,1141.375,68.032,18.3911,4.723073,0.101,210.0,0.0578,0.11956,1.4428,102.912,35.7718,25.7688,101.611,67.644,18.3792,4,0.0,2026-04-16 17:33:46.375000+00:00,11.966052501284958,0.162199999
P45_06_CTD_05,1142.375,67.256,18.4031,4.724311,0.1047,192.5,0.0581,0.1337,1.445,103.102,35.7722,25.766,101.908,66.873,18.3913,4,0.0,2026-04-16 17:33:47.375000+00:00,12.199453825957038,0.2278
P45_06_CTD_05,1143.375,66.581,18.4259,4.726546,0.101,180.0,0.0578,0.13079,1.4482,103.334,35.7716,25.7599,102.117,66.201,18.4142,4,0.0,2026-04-16 17:33:48.375000+00:00,12.829565237555139,0.3042
P45_06_CTD_05,1144.375,65.835,18.4576,4.729584,0.0845,122.5,0.0566,0.16094,1.4494,103.491,35.7701,25.7507,101.945,65.459,18.4461,4,0.0,2026-04-16 17:33:49.375000+00:00,13.043470344744744,0.3698
P45_06_CTD_05,1145.375,65.171,18.4962,4.733543,0.101,172.5,0.0579,0.1483,1.4497,103.737,35.7703,25.7411,101.953,64.799,18.4848,4,0.0,2026-04-16 17:33:50.375000+00:00,12.661013660910413,0.417399999
P45_06_CTD_05,1146.375,64.468,18.5317,4.737071,0.0992,240.0,0.0624,0.19468,1.4516,103.957,35.7696,25.7316,102.2,64.1,18.5204,4,0.0,2026-04-16 17:33:51.375000+00:00,12.67432786488889,0.4974
P45_06_CTD_05,1147.375,63.616,18.5546,4.739461,0.101,197.5,0.0614,0.18402,1.4531,104.109,35.7703,25.7263,102.235,63.254,18.5434,4,0.0,2026-04-16 17:33:52.375000+00:00,12.814523797545265,0.5026
P45_06_CTD_05,1148.375,63.136,18.5636,4.740297,0.1249,200.0,0.0609,0.18679,1.4547,104.51,35.7697,25.7235,102.616,62.776,18.5525,4,0.0,2026-04-16 17:33:53.375000+00:00,12.902327220139256,0.4442
P45_06_CTD_05,1149.375,62.595,18.5786,4.741648,0.1084,227.5,0.0622,0.21858,1.4584,104.538,35.7683,25.7187,103.215,62.239,18.5676,4,0.0,2026-04-16 17:33:54.375000+00:00,12.85989439762963,0.396600001
P45_06_CTD_05,1150.375,61.544,18.6264,4.747164,0.1267,225.0,0.064,0.23516,1.4635,104.249,35.7739,25.7108,103.766,61.194,18.6155,4,0.0,2026-04-16 17:33:55.375000+00:00,12.501071304534388,0.3166
P45_06_CTD_05,1151.375,60.918,18.665,4.75057,0.1432,232.5,0.0646,0.22001,1.4682,104.421,35.7694,25.6976,104.146,60.572,18.6543,4,0.0,2026-04-16 17:33:56.375000+00:00,12.745032465525158,0.2618
P45_06_CTD_05,1152.375,60.516,18.6911,4.752967,0.1432,220.0,0.0628,0.25151,1.4725,104.634,35.7672,25.6892,104.266,60.172,18.6804,4,0.0,2026-04-16 17:33:57.375000+00:00,12.450333321481482,0.2142
P45_06_CTD_05,1153.375,59.797,18.7171,4.755478,0.1616,217.5,0.0595,0.26748,1.4739,104.698,35.7661,25.6818,104.379,59.457,18.7065,4,0.0,2026-04-16 17:33:58.375000+00:00,12.298875665608465,0.1342
P45_06_CTD_05,1154.375,58.973,18.762,4.760442,0.1708,182.5,0.0608,0.24785,1.4786,105.247,35.7694,25.6728,105.135,58.638,18.7516,4,0.0,2026-04-16 17:33:59.375000+00:00,12.354952431050227,0.0758
P45_06_CTD_05,1155.375,57.88,18.815,4.76578,0.1891,170.0,0.0679,0.29096,1.484,105.938,35.7689,25.6589,105.592,57.552,18.8047,4,0.0,2026-04-16 17:34:00.375000+00:00,12.32085291940805,0.024600001
P45_06_CTD_05,1156.375,57.004,18.8658,4.77117,0.2002,207.5,0.0761,0.3215,1.4885,106.432,35.7706,25.6473,105.805,56.681,18.8557,4,0.0,2026-04-16 17:34:01.375000+00:00,13.575033372273996,0.0518
P45_06_CTD_05,1157.375,56.505,18.9082,4.775144,0.1873,245.0,0.0771,0.32153,1.4922,106.771,35.7675,25.634,105.918,56.184,18.8982,4,0.0,2026-04-16 17:34:02.375000+00:00,12.836440635352544,0.113799999
P45_06_CTD_05,1158.375,55.893,18.9853,4.783958,0.2057,220.0,0.0719,0.35219,1.494,106.493,35.7752,25.6202,105.909,55.575,18.9753,4,0.0,2026-04-16 17:34:03.375000+00:00,12.738644083245084,0.886200001
P45_06_CTD_05,1159.375,55.221,19.0209,4.786787,0.213,257.5,0.0691,0.36855,1.4977,106.909,35.7685,25.6059,106.66,54.908,19.011,4,0.0,2026-04-16 17:34:04.375000+00:00,12.737114048651321,1.886200001
P45_06_CTD_05,1160.375,54.787,19.0391,4.788493,0.2259,252.5,0.0669,0.36841,1.5044,107.811,35.7673,25.6003,107.738,54.476,19.0293,4,0.0,2026-04-16 17:34:05.375000+00:00,,2.886200001
P45_06_CTD_05,1161.375,54.218,19.0514,4.789611,0.235,245.0,0.0677,0.41831,1.5138,108.269,35.7662,25.5963,109.165,53.91,19.0417,4,0.0,2026-04-16 17:34:06.375000+00:00,,3.886200001
P45_06_CTD_05,1162.375,53.716,19.065,4.790695,0.2534,280.0,0.0661,0.42014,1.5262,108.479,35.7638,25.5909,110.799,53.411,19.0554,4,0.0,2026-04-16 17:34:07.375000+00:00,,4.886200001
P45_06_CTD_05,1163.375,53.182,19.1252,4.797361,0.2718,290.0,0.0702,0.42021,1.5392,108.397,35.7679,25.5786,111.716,52.88,19.1156,4,0.0,2026-04-16 17:34:08.375000+00:00,,5.886200001
P45_06_CTD_05,1164.375,52.639,19.2041,4.805787,0.27,247.5,0.0797,0.45618,1.5482,108.584,35.7705,25.5602,112.262,52.34,19.1947,4,0.0,2026-04-16 17:34:09.375000+00:00,,6.1854
P45_06_CTD_05,1165.375,51.871,19.276,4.812988,0.3066,267.5,0.084,0.48078,1.5578,109.606,35.7692,25.5406,113.412,51.578,19.2666,4,0.0,2026-04-16 17:34:10.375000+00:00,,5.1854
P45_06_CTD_05,1166.375,50.789,19.3592,4.822285,0.3415,360.0,0.0881,0.51697,1.57,110.854,35.7756,25.5239,114.959,50.502,19.35,4,0.0,2026-04-16 17:34:11.375000+00:00,,4.1854
P45_06_CTD_05,1167.375,50.297,19.412,4.827162,0.3471,302.5,0.0914,0.51252,1.5863,112.504,35.7709,25.5066,117.757,50.012,19.4029,4,0.0,2026-04-16 17:34:12.375000+00:00,,3.1854
P45_06_CTD_05,1168.375,50.074,19.4641,4.832638,0.3691,332.5,0.0924,0.549,1.6152,114.166,35.7719,25.4938,123.052,49.791,19.455,4,0.0,2026-04-16 17:34:13.375000+00:00,,2.1854
P45_06_CTD_05,1169.375,49.286,19.5281,4.83935,0.3691,402.5,0.0939,0.56581,1.6612,114.655,35.7731,25.478,128.817,49.007,19.5191,4,0.0,2026-04-16 17:34:14.375000+00:00,12.721813702713682,1.1854
P45_06_CTD_05,1170.375,48.555,19.6221,4.849348,0.415,387.5,0.099,0.60289,1.7036,115.278,35.7758,25.4555,131.841,48.28,19.6132,4,0.0,2026-04-16 17:34:15.375000+00:00,12.720283668119917,0.1854
P45_06_CTD_05,1171.375,48.246,19.7625,4.863206,0.4462,470.0,0.1071,0.63214,1.734,116.635,35.7704,25.4145,133.196,47.972,19.7536,4,0.0,2026-04-16 17:34:16.375000+00:00,13.022641683446711,0.0118
P45_06_CTD_05,1172.375,47.53,20.0656,4.896963,0.5142,505.0,0.1112,0.69763,1.755,118.25,35.7903,25.3497,133.319,47.261,20.0568,4,0.0,2026-04-16 17:34:17.375000+00:00,12.399058917006801,0.0466
P45_06_CTD_05,1173.25,46.867,20.2655,4.916735,0.568,566.6667,0.1163,0.73993,1.7666,121.11,35.7828,25.2907,133.307,46.602,20.2567,3,0.0,2026-04-16 17:34:18.250000+00:00,12.362146378720833,0.226399999
P45_06_CTD_05,1174.625,46.706,20.3782,4.926049,0.617,600.0,0.1179,0.7516,1.7801,130.529,35.7634,25.2459,134.197,46.441,20.3694,2,0.0,2026-04-16 17:34:19.625000+00:00,12.721575981859411,0.065
P45_06_CTD_05,1175.375,46.282,20.4185,4.931324,0.617,697.5,0.1158,0.78727,1.787,134.226,35.7725,25.2419,134.771,46.02,20.4098,4,0.0,2026-04-16 17:34:20.375000+00:00,12.508990911564625,0.2434
P45_06_CTD_05,1176.375,45.648,20.4598,4.935519,0.6666,697.5,0.1174,0.82376,1.7958,136.164,35.772,25.2304,135.338,45.39,20.4512,4,0.0,2026-04-16 17:34:21.375000+00:00,12.555159827092846,0.2946
P45_06_CTD_05,1177.375,45.361,20.4889,4.938113,0.6776,717.5,0.1189,0.85244,1.8024,136.851,35.7686,25.2201,136.403,45.105,20.4803,4,0.0,2026-04-16 17:34:22.375000+00:00,12.821332588989875,0.3782
P45_06_CTD_05,1178.375,44.848,20.5358,4.943081,0.6537,755.0,0.1192,0.89723,1.8175,136.86,35.7696,25.2081,139.065,44.594,20.5273,4,0.0,2026-04-16 17:34:23.375000+00:00,12.37792089406203,0.4402
P45_06_CTD_05,1179.375,44.079,20.5844,4.94773,0.6996,867.5,0.1212,0.93346,1.8417,136.971,35.7666,25.1928,142.253,43.83,20.5761,4,0.0,2026-04-16 17:34:24.375000+00:00,12.079478137760196,0.509399999
P45_06_CTD_05,1180.375,43.588,20.6232,4.951383,0.729,800.0,0.12,0.97726,1.8676,137.695,35.7637,25.18,144.95,43.342,20.615,4,0.0,2026-04-16 17:34:25.375000+00:00,11.997954917923376,0.490600001
P45_06_CTD_05,1181.375,43.278,20.6789,4.956887,0.7326,762.5,0.1198,1.0346,1.8942,138.452,35.7616,25.1633,147.732,43.034,20.6707,4,0.0,2026-04-16 17:34:26.375000+00:00,11.820763421315192,0.407000001
P45_06_CTD_05,1182.375,42.661,20.7933,4.969965,0.729,845.0,0.1197,1.105,1.922,138.648,35.7713,25.1397,150.215,42.421,20.7852,4,0.0,2026-04-16 17:34:27.375000+00:00,11.671027360730593,0.348600001
P45_06_CTD_05,1183.375,42.098,20.8679,4.977887,0.7602,902.5,0.121,1.1679,1.9473,140.441,35.7729,25.1206,152.326,41.86,20.8599,4,0.0,2026-04-16 17:34:28.375000+00:00,11.302934665434075,0.2974
P45_06_CTD_05,1184.375,41.701,20.916,4.982998,0.7878,865.0,0.1243,1.2199,1.971,144.104,35.7738,25.1082,154.762,41.466,20.908,4,0.0,2026-04-16 17:34:29.375000+00:00,11.412296165921417,0.2138
P45_06_CTD_05,1185.375,40.942,20.9779,4.990805,0.7822,872.5,0.1289,1.3073,1.9989,147.472,35.7851,25.0999,158.903,40.711,20.9701,4,0.0,2026-04-16 17:34:30.375000+00:00,11.539192284467779,0.159
P45_06_CTD_05,1186.375,40.429,21.0221,4.996144,0.8263,967.5,0.1331,1.326,2.0441,150.233,35.7912,25.0924,164.886,40.2,21.0143,4,0.0,2026-04-16 17:34:31.375000+00:00,11.706935087407407,0.1042
P45_06_CTD_05,1187.375,40.281,21.0458,4.998857,0.852,922.5,0.1352,1.4133,2.0899,153.269,35.7931,25.0874,167.319,40.054,21.0381,4,0.0,2026-04-16 17:34:32.375000+00:00,11.219603250793652,0.0242
P45_06_CTD_05,1188.375,39.73,21.0802,5.002827,0.8814,1045.0,0.1376,1.5402,2.1025,155.788,35.7964,25.0805,164.463,39.506,21.0726,4,0.0,2026-04-16 17:34:33.375000+00:00,11.616428647619049,0.034199999
P45_06_CTD_05,1189.375,39.158,21.1842,5.016713,0.9053,985.0,0.142,1.6186,2.0899,157.751,35.821,25.0707,160.795,38.938,21.1767,4,0.0,2026-04-16 17:34:34.375000+00:00,11.133869885206725,0.0854
P45_06_CTD_05,1190.375,38.704,21.3258,5.032332,0.909,1050.0,0.1443,1.746,2.0707,160.394,35.8279,25.037,157.97,38.486,21.3183,4,0.0,2026-04-16 17:34:35.375000+00:00,11.445677752888889,0.1654
P45_06_CTD_05,1191.375,38.313,21.4124,5.039296,0.9163,1080.0,0.1498,1.792,2.0507,166.276,35.8114,25.0005,156.151,38.097,21.405,4,0.0,2026-04-16 17:34:36.375000+00:00,10.784535027551934,0.2238
P45_06_CTD_05,1192.375,37.945,21.4324,5.038261,0.9475,1085.0,0.1531,1.8955,2.0403,172.448,35.7865,24.9759,158.199,37.731,21.4251,4,0.0,2026-04-16 17:34:37.375000+00:00,10.996116919330289,0.274999999
P45_06_CTD_05,1193.375,37.504,21.4425,5.037885,1.0044,1052.5,0.1584,1.9752,2.072,171.498,35.7753,24.9646,167.641,37.293,21.4352,4,0.0,2026-04-16 17:34:38.375000+00:00,10.468703525925926,0.355
P45_06_CTD_05,1194.375,37.224,21.4591,5.038359,0.9787,1112.5,0.1621,2.028,2.1504,166.067,35.7653,24.9524,177.87,37.014,21.4519,4,0.0,2026-04-16 17:34:39.375000+00:00,10.335011395918368,0.413399999
P45_06_CTD_05,1195.375,37.067,21.4746,5.039118,0.9658,1065.0,0.1666,2.0529,2.218,161.97,35.7585,24.943,182.538,36.858,21.4674,4,0.0,2026-04-16 17:34:40.375000+00:00,10.28701102051482,0.4646
P45_06_CTD_05,1196.375,36.62,21.539,5.044567,0.9788,1100.0,0.1686,2.1961,2.264,159.356,35.7485,24.9174,184.709,36.414,21.5318,4,0.0,2026-04-16 17:34:41.375000+00:00,9.831664808819301,0.5354
P45_06_CTD_05,1197.375,35.79,21.8628,5.084404,0.9144,1017.5,0.162,2.3466,2.2955,158.012,35.7963,24.8635,185.403,35.588,21.8557,4,0.0,2026-04-16 17:34:42.375000+00:00,9.250677898688108,0.459
P45_06_CTD_05,1198.375,35.385,22.0735,5.104638,0.7896,827.5,0.1435,2.3694,2.32,163.659,35.7818,24.7933,186.477,35.185,22.0665,4,0.0,2026-04-16 17:34:43.375000+00:00,8.947896157263546,0.397000001
P45_06_CTD_05,1199.375,34.924,22.2162,5.120375,0.4848,447.5,0.1238,2.5885,2.3388,177.441,35.7881,24.7577,187.014,34.727,22.2093,4,0.0,2026-04-16 17:34:44.375000+00:00,8.681107320618066,0.3494
P45_06_CTD_05,1200.375,34.246,22.3563,5.133781,0.4058,380.0,0.1135,2.6858,2.3498,186.102,35.7781,24.7104,186.98,34.053,22.3495,4,0.0,2026-04-16 17:34:45.375000+00:00,7.595719765207615,0.2658
P45_06_CTD_05,1201.375,34.032,22.4781,5.145707,0.3746,337.5,0.1129,2.6696,2.3583,188.196,35.7715,24.6708,187.088,33.841,22.4713,4,0.0,2026-04-16 17:34:46.375000+00:00,6.416040474201203,0.2074
P45_06_CTD_05,1202.375,33.724,22.5703,5.154799,0.3305,317.5,0.1117,2.9395,2.3626,188.827,35.7669,24.641,186.888,33.534,22.5635,4,0.0,2026-04-16 17:34:47.375000+00:00,6.20255099368871,0.1598
P45_06_CTD_05,1203.375,33.275,22.6048,5.157536,0.3305,267.5,0.1114,2.9742,2.3662,189.894,35.7602,24.626,187.267,33.088,22.5981,4,0.0,2026-04-16 17:34:48.375000+00:00,5.0103162539731825,0.0834
P45_06_CTD_05,1204.375,33.019,22.6186,5.158633,0.2956,257.5,0.1112,2.9928,2.3727,191.078,35.7575,24.6199,188.29,32.833,22.6119,4,0.0,2026-04-16 17:34:49.375000+00:00,4.3116120577460855,0.0214
P45_06_CTD_05,1205.375,32.591,22.6294,5.159754,0.3287,310.0,0.1143,3.1744,2.3829,191.288,35.7576,24.6168,189.596,32.407,22.6228,4,0.0,2026-04-16 17:34:50.375000+00:00,4.3869416336803475,0.040599999
P45_06_CTD_05,1206.375,31.97,22.6397,5.160825,0.3103,317.5,0.1105,3.2932,2.3953,191.467,35.7576,24.6139,191.02,31.79,22.6333,4,0.0,2026-04-16 17:34:51.375000+00:00,4.283400003934814,0.1206
P45_06_CTD_05,1207.375,31.676,22.6529,5.161978,0.2993,317.5,0.1074,3.3241,2.4087,191.511,35.756,24.6089,192.653,31.499,22.6465,4,0.0,2026-04-16 17:34:52.375000+00:00,4.137059690294105,0.179
P45_06_CTD_05,1208.375,31.131,22.7168,5.168507,0.2846,287.5,0.1112,3.6433,2.4275,191.419,35.7547,24.5896,195.063,30.957,22.7105,4,0.0,2026-04-16 17:34:53.375000+00:00,4.56454376973883,0.226599999
P45_06_CTD_05,1209.375,30.336,22.8329,5.180198,0.2773,272.5,0.1306,3.867,2.4529,191.831,35.751,24.5533,197.506,30.165,22.8267,4,0.0,2026-04-16 17:34:54.375000+00:00,4.165490542936836,0.303
P45_06_CTD_05,1210.375,30.022,22.9597,5.192214,0.2993,280.0,0.1513,3.8571,2.4767,192.899,35.7408,24.509,198.822,29.854,22.9536,4,0.0,2026-04-16 17:34:55.375000+00:00,3.4283898152484897,0.365
P45_06_CTD_05,1211.375,29.609,23.174,5.213613,0.3287,267.5,0.1261,4.1623,2.4913,193.872,35.7319,24.4401,198.497,29.442,23.1679,4,0.0,2026-04-16 17:34:56.375000+00:00,2.9196639425324404,0.412599999
P45_06_CTD_05,1212.375,28.892,23.4844,5.244346,0.2957,295.0,0.1256,4.3679,2.4998,194.475,35.7169,24.3381,197.996,28.73,23.4784,4,0.0,2026-04-16 17:34:57.375000+00:00,2.6717725548245195,0.489
P45_06_CTD_05,1213.375,28.605,23.8007,5.274315,0.2736,265.0,0.1247,4.3861,2.5086,195.529,35.691,24.2254,197.693,28.444,23.7947,4,0.0,2026-04-16 17:34:58.375000+00:00,2.1265078784580496,0.511
P45_06_CTD_05,1214.375,28.298,24.0254,5.296181,0.2222,295.0,0.1235,4.7455,2.5153,197.89,35.6769,24.1482,197.161,28.139,24.0194,4,0.0,2026-04-16 17:34:59.375000+00:00,1.9540264313434355,0.4526
P45_06_CTD_05,1215.375,27.72,24.1594,5.308274,0.2405,260.0,0.1207,4.9324,2.5166,200.006,35.6615,24.0965,196.642,27.564,24.1535,4,0.0,2026-04-16 17:35:00.375000+00:00,1.8983944777828938,0.405000001
P45_06_CTD_05,1216.375,27.235,24.2832,5.319885,0.2185,252.5,0.1218,5.1055,2.5219,200.45,35.6504,24.0512,197.48,27.082,24.2774,4,0.0,2026-04-16 17:35:01.375000+00:00,1.1154708109413711,0.3286
P45_06_CTD_05,1217.375,26.696,24.5214,5.344304,0.2332,252.5,0.1285,5.4086,2.534,199.638,35.6448,23.9754,197.925,26.547,24.5156,4,0.0,2026-04-16 17:35:02.375000+00:00,0.6817449960131343,0.2666
P45_06_CTD_05,1218.375,26.041,24.7306,5.36396,0.2185,245.0,0.1271,5.7103,2.5425,199.429,35.6263,23.8982,197.57,25.895,24.7249,4,0.0,2026-04-16 17:35:03.375000+00:00,-0.6287583713646532,0.219000001
P45_06_CTD_05,1219.375,25.528,24.8276,5.371907,0.2093,310.0,0.1255,6.0173,2.5469,199.548,35.609,23.8557,197.405,25.385,24.8221,4,0.0,2026-04-16 17:35:04.375000+00:00,-0.4328212583522298,0.1462
P45_06_CTD_05,1220.375,25.12,24.9532,5.383763,0.1983,267.5,0.1214,6.2028,2.5497,198.926,35.5984,23.8095,197.399,24.979,24.9477,4,0.0,2026-04-16 17:35:05.375000+00:00,-0.672437194520548,0.0878
P45_06_CTD_05,1221.375,24.613,25.1431,5.403869,0.1745,262.5,0.1152,6.5916,2.5562,198.635,35.5984,23.7515,197.206,24.476,25.1377,4,0.0,2026-04-16 17:35:06.375000+00:00,-0.36624719701715136,0.0366
P45_06_CTD_05,1222.375,24.185,25.3096,5.420762,0.1818,202.5,0.1158,6.7535,2.5574,199.902,35.5927,23.6961,196.748,24.049,25.3043,4,0.0,2026-04-16 17:35:07.375000+00:00,-0.26371177568978377,0.036199999
P45_06_CTD_05,1223.375,23.976,25.4093,5.429642,0.123,200.0,0.1148,6.771,2.5643,200.398,35.5802,23.656,197.854,23.842,25.404,4,0.0,2026-04-16 17:35:08.375000+00:00,-0.014132636734693838,0.0946
P45_06_CTD_05,1224.375,23.608,25.48,5.436411,0.1543,252.5,0.1146,7.1036,2.5789,200.123,35.5749,23.6302,198.935,23.475,25.4749,4,0.0,2026-04-16 17:35:09.375000+00:00,0.08495033642384107,0.1818
P45_06_CTD_05,1225.375,22.788,25.5547,5.444211,0.112,207.5,0.1154,7.5208,2.5865,199.84,35.5742,23.6065,198.878,22.661,25.5497,4,0.0,2026-04-16 17:35:10.375000+00:00,-0.10099396885865458,0.2402
P45_06_CTD_05,1226.375,22.198,25.6142,5.449636,0.1469,227.5,0.1194,7.8634,2.5882,200.408,35.5677,23.5832,197.737,22.074,25.6093,4,0.0,2026-04-16 17:35:11.375000+00:00,-0.43997167891156463,0.2986
P45_06_CTD_05,1227.375,21.765,25.8115,5.468855,0.1414,192.5,0.122,8.3774,2.5763,199.962,35.555,23.5124,195.448,21.643,25.8066,4,0.0,2026-04-16 17:35:12.375000+00:00,-1.1972869572284335,0.3822
P45_06_CTD_05,1228.375,21.395,26.2783,5.517212,0.1304,177.5,0.1218,8.4782,2.5679,199.255,35.5455,23.3592,193.362,21.276,26.2735,4,0.0,2026-04-16 17:35:13.375000+00:00,-1.6492309214256275,0.4406
P45_06_CTD_05,1229.375,20.967,26.6673,5.548933,0.1102,235.0,0.1214,8.8037,2.5602,199.994,35.4753,23.1833,191.887,20.849,26.6626,4,0.0,2026-04-16 17:35:14.375000+00:00,-2.0635469069803554,0.499
P45_06_CTD_05,1230.375,20.06,27.1055,5.590833,0.112,212.5,0.1195,9.3436,2.5629,199.123,35.441,23.0177,191.573,19.948,27.1009,4,0.0,2026-04-16 17:35:15.375000+00:00,-2.2057376611161925,0.501
P45_06_CTD_05,1231.375,19.491,27.3371,5.610095,0.1047,115.0,0.1217,9.4458,2.5737,197.765,35.4024,22.9141,192.136,19.382,27.3325,4,0.0,2026-04-16 17:35:16.375000+00:00,-2.0176152695389264,0.403000001
P45_06_CTD_05,1232.375,19.197,27.5009,5.623947,0.0735,162.5,0.1186,9.8878,2.5825,195.046,35.3767,22.8419,192.271,19.09,27.4964,4,0.0,2026-04-16 17:35:17.375000+00:00,-1.8372487083502413,0.344600001
P45_06_CTD_05,1233.375,18.644,27.6367,5.637069,0.0936,145.0,0.1196,10.307,2.5914,193.262,35.3671,22.7906,192.329,18.54,27.6324,4,0.0,2026-04-16 17:35:18.375000+00:00,-1.5822167608888889,0.289800001
P45_06_CTD_05,1234.375,18.24,27.6948,5.641038,0.0661,165.0,0.1214,10.48,2.5903,192.536,35.3515,22.7599,191.033,18.138,27.6906,4,0.0,2026-04-16 17:35:19.375000+00:00,-1.8986394077365,0.2098
P45_06_CTD_05,1235.375,17.826,27.7806,5.648788,0.0753,150.0,0.1219,11.197,2.5792,192.978,35.3417,22.7247,189.468,17.727,27.7764,4,0.0,2026-04-16 17:35:20.375000+00:00,-1.6128706855209023,0.1514
P45_06_CTD_05,1236.375,17.56,27.8718,5.65684,0.0863,165.0,0.1198,10.968,2.5696,194.54,35.3299,22.6859,188.0,17.462,27.8677,4,0.0,2026-04-16 17:35:21.375000+00:00,-1.629105554962963,0.0966
P45_06_CTD_05,1237.375,17.078,28.0468,5.673808,0.0588,122.5,0.1154,11.668,2.5524,195.229,35.3179,22.6197,185.975,16.983,28.0428,4,0.0,2026-04-16 17:35:22.375000+00:00,-1.6157796452544309,0.0166
P45_06_CTD_05,1238.375,16.118,28.2997,5.699104,0.0661,130.0,0.1127,12.267,2.5456,195.083,35.306,22.5276,185.185,16.028,28.2959,4,0.0,2026-04-16 17:35:23.375000+00:00,-1.3615423877613695,0.0454
P45_06_CTD_05,1239.375,15.48,28.4661,5.713847,0.0588,115.0,0.1137,12.669,2.5431,193.921,35.285,22.4569,184.637,15.394,28.4624,4,0.0,2026-04-16 17:35:24.375000+00:00,-2.1582134161339424,0.0966
P45_06_CTD_05,1240.25,15.179,28.6075,5.727176,0.0539,173.3333,0.1027,13.116,2.5409,191.72,35.2725,22.4007,183.836,15.094,28.6039,3,0.0,2026-04-16 17:35:25.250000+00:00,-2.283244430222222,0.3016
P45_06_CTD_05,1242.375,14.855,28.7851,5.744239,0.0478,52.5,0.1042,13.739,2.526,187.725,35.2592,22.3316,181.913,14.772,28.7815,4,0.0,2026-04-16 17:35:27.375000+00:00,-1.3176962259905982,0.289799999
P45_06_CTD_05,1243.375,14.148,28.8304,5.748681,0.0404,142.5,0.0984,14.139,2.5238,187.049,35.2566,22.3145,181.626,14.069,28.827,4,0.0,2026-04-16 17:35:28.375000+00:00,-1.4051542481045556,0.3662
